fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropration,revised_appropriation,recommendation
GRANTS,0X20,RYAN WHITE HIV CARE ACT PART A,41,DEPARTMENT OF PUBLIC HEALTH,2731,Ryan White HIV Care Act Part A,169,TECHNICAL MEETING COSTS,0,0,17500
GRANTS,0X20,RYAN WHITE HIV CARE ACT PART A,41,DEPARTMENT OF PUBLIC HEALTH,2731,Ryan White HIV Care Act Part A,245,REIMBURSEMENT TO TRAVELERS,0,0,8078
GRANTS,0X20,RYAN WHITE HIV CARE ACT PART A,41,DEPARTMENT OF PUBLIC HEALTH,2731,Ryan White HIV Care Act Part A,270,LOCAL TRANSPORTATION,0,0,1215
GRANTS,0X20,RYAN WHITE HIV CARE ACT PART A,41,DEPARTMENT OF PUBLIC HEALTH,2731,Ryan White HIV Care Act Part A,350,STATIONERY AND OFFICE SUPPLIES,0,0,13300
GRANTS,0X20,RYAN WHITE HIV CARE ACT PART A,41,DEPARTMENT OF PUBLIC HEALTH,2731,Ryan White HIV Care Act Part A,9651,REIMB - INDIRECT COSTS,0,0,500000
GRANTS,0X22,CHILDHOOD LEAD POISONING PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2804,CHILDHOOD LEAD POISONING PREV,5,SALARIES AND WAGES - ON PAYROLL,0,0,73712
GRANTS,0X22,CHILDHOOD LEAD POISONING PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2804,CHILDHOOD LEAD POISONING PREV,20,OVERTIME,0,0,5000
GRANTS,0X22,CHILDHOOD LEAD POISONING PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2804,CHILDHOOD LEAD POISONING PREV,44,FRINGE BENEFITS,0,0,31395
GRANTS,0X22,CHILDHOOD LEAD POISONING PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2804,CHILDHOOD LEAD POISONING PREV,140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,107723
GRANTS,0X22,CHILDHOOD LEAD POISONING PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2804,CHILDHOOD LEAD POISONING PREV,157,RENTAL EQUIPMENT AND SERVICES,0,0,10449
GRANTS,0X22,CHILDHOOD LEAD POISONING PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2804,CHILDHOOD LEAD POISONING PREV,162,REPAIR/MAINT EQUIPMENT,0,0,31482
GRANTS,0X22,CHILDHOOD LEAD POISONING PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2804,CHILDHOOD LEAD POISONING PREV,168,EDUCATION DEVELOPMENT,0,0,4000
GRANTS,0X22,CHILDHOOD LEAD POISONING PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2804,CHILDHOOD LEAD POISONING PREV,181,MOBILE COMMUNICATION SERVICES,0,0,3000
GRANTS,0X22,CHILDHOOD LEAD POISONING PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2804,CHILDHOOD LEAD POISONING PREV,229,TRANSPORTATION AND EXPENSE ALLOWANCE,0,0,2551
GRANTS,0X22,CHILDHOOD LEAD POISONING PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2804,CHILDHOOD LEAD POISONING PREV,270,LOCAL TRANSPORTATION,0,0,5188
GRANTS,0X22,CHILDHOOD LEAD POISONING PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2804,CHILDHOOD LEAD POISONING PREV,350,STATIONERY AND OFFICE SUPPLIES,0,0,4500
GRANTS,0X23,WOMEN INFANTS AND CHILDREN NUTRITION,41,DEPARTMENT OF PUBLIC HEALTH,2808,WIC NUTRITION,5,SALARIES AND WAGES - ON PAYROLL,0,0,2062835
GRANTS,0X23,WOMEN INFANTS AND CHILDREN NUTRITION,41,DEPARTMENT OF PUBLIC HEALTH,2808,WIC NUTRITION,11,CONTRACT WAGE - SALARY,0,0,7301
GRANTS,0X23,WOMEN INFANTS AND CHILDREN NUTRITION,41,DEPARTMENT OF PUBLIC HEALTH,2808,WIC NUTRITION,15,SCHEDULE SALARY ADJUSTMENTS,0,0,4000
GRANTS,0X23,WOMEN INFANTS AND CHILDREN NUTRITION,41,DEPARTMENT OF PUBLIC HEALTH,2808,WIC NUTRITION,44,FRINGE BENEFITS,0,0,882736
GRANTS,0X23,WOMEN INFANTS AND CHILDREN NUTRITION,41,DEPARTMENT OF PUBLIC HEALTH,2808,WIC NUTRITION,125,OFFICE AND BUILDING SERVICES,0,0,56788
GRANTS,0X23,WOMEN INFANTS AND CHILDREN NUTRITION,41,DEPARTMENT OF PUBLIC HEALTH,2808,WIC NUTRITION,130,POSTAGE,0,0,1225
GRANTS,0X23,WOMEN INFANTS AND CHILDREN NUTRITION,41,DEPARTMENT OF PUBLIC HEALTH,2808,WIC NUTRITION,135,DELEGATE AGENCIES,0,0,1189000
GRANTS,0X23,WOMEN INFANTS AND CHILDREN NUTRITION,41,DEPARTMENT OF PUBLIC HEALTH,2808,WIC NUTRITION,140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,325168
GRANTS,0X23,WOMEN INFANTS AND CHILDREN NUTRITION,41,DEPARTMENT OF PUBLIC HEALTH,2808,WIC NUTRITION,150,PUBLICATN & REPRODT-OUT,0,0,5733
GRANTS,0X23,WOMEN INFANTS AND CHILDREN NUTRITION,41,DEPARTMENT OF PUBLIC HEALTH,2808,WIC NUTRITION,153,PROMOTIONS,0,0,4023
GRANTS,0X23,WOMEN INFANTS AND CHILDREN NUTRITION,41,DEPARTMENT OF PUBLIC HEALTH,2808,WIC NUTRITION,155,RENTAL OF PROPERTY,0,0,56091
GRANTS,0X23,WOMEN INFANTS AND CHILDREN NUTRITION,41,DEPARTMENT OF PUBLIC HEALTH,2808,WIC NUTRITION,157,RENTAL EQUIPMENT AND SERVICES,0,0,95500
GRANTS,0X23,WOMEN INFANTS AND CHILDREN NUTRITION,41,DEPARTMENT OF PUBLIC HEALTH,2808,WIC NUTRITION,169,TECHNICAL MEETING COSTS,0,0,11000
GRANTS,0X23,WOMEN INFANTS AND CHILDREN NUTRITION,41,DEPARTMENT OF PUBLIC HEALTH,2808,WIC NUTRITION,190,TELEPHONE - NON-CENTREX BILLINGS,0,0,10000
GRANTS,0X23,WOMEN INFANTS AND CHILDREN NUTRITION,41,DEPARTMENT OF PUBLIC HEALTH,2808,WIC NUTRITION,331,ELECTRICITY,0,0,600
GRANTS,0X24,HIV / AIDS PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2812,AIDS PREVENTION,11,CONTRACT WAGE - SALARY,0,0,12089
GRANTS,0X24,HIV / AIDS PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2812,AIDS PREVENTION,15,SCHEDULE SALARY ADJUSTMENTS,0,0,16413
GRANTS,0X24,HIV / AIDS PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2812,AIDS PREVENTION,20,OVERTIME,0,0,6000
GRANTS,0X24,HIV / AIDS PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2812,AIDS PREVENTION,44,FRINGE BENEFITS,0,0,1390946
GRANTS,0X24,HIV / AIDS PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2812,AIDS PREVENTION,130,POSTAGE,0,0,2220
GRANTS,0X24,HIV / AIDS PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2812,AIDS PREVENTION,135,DELEGATE AGENCIES,0,0,2079366
GRANTS,0X24,HIV / AIDS PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2812,AIDS PREVENTION,140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,2246066
GRANTS,0X24,HIV / AIDS PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2812,AIDS PREVENTION,150,PUBLICATN & REPRODT-OUT,0,0,5000
GRANTS,0X24,HIV / AIDS PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2812,AIDS PREVENTION,169,TECHNICAL MEETING COSTS,0,0,11000
GRANTS,0X24,HIV / AIDS PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2812,AIDS PREVENTION,179,MESSENGER SERVICES,0,0,3000
GRANTS,0X24,HIV / AIDS PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2812,AIDS PREVENTION,245,REIMBURSEMENT TO TRAVELERS,0,0,20206
GRANTS,0X24,HIV / AIDS PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2812,AIDS PREVENTION,270,LOCAL TRANSPORTATION,0,0,1824
GRANTS,0X24,HIV / AIDS PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2812,AIDS PREVENTION,340,MATERIAL AND SUPPLIES,0,0,454190
GRANTS,0X24,HIV / AIDS PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2812,AIDS PREVENTION,9438,REIMBURSEMENT - 2FM,0,0,20182
GRANTS,0X24,HIV / AIDS PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2812,AIDS PREVENTION,9651,REIMB - INDIRECT COSTS,0,0,884000
GRANTS,0X25,SEXUALLY TRANSMITTED DISEASE PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2814,SEXUALLY TRANSMITTED DISEASE C,5,SALARIES AND WAGES - ON PAYROLL,0,0,1023979
GRANTS,0X25,SEXUALLY TRANSMITTED DISEASE PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2814,SEXUALLY TRANSMITTED DISEASE C,11,CONTRACT WAGE - SALARY,0,0,4042
GRANTS,0X25,SEXUALLY TRANSMITTED DISEASE PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2814,SEXUALLY TRANSMITTED DISEASE C,15,SCHEDULE SALARY ADJUSTMENTS,0,0,8437
GRANTS,0X25,SEXUALLY TRANSMITTED DISEASE PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2814,SEXUALLY TRANSMITTED DISEASE C,44,FRINGE BENEFITS,0,0,436131
GRANTS,0X25,SEXUALLY TRANSMITTED DISEASE PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2814,SEXUALLY TRANSMITTED DISEASE C,140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,239575
GRANTS,0X25,SEXUALLY TRANSMITTED DISEASE PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2814,SEXUALLY TRANSMITTED DISEASE C,245,REIMBURSEMENT TO TRAVELERS,0,0,15000
GRANTS,0X25,SEXUALLY TRANSMITTED DISEASE PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2814,SEXUALLY TRANSMITTED DISEASE C,270,LOCAL TRANSPORTATION,0,0,2038
GRANTS,0X25,SEXUALLY TRANSMITTED DISEASE PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2814,SEXUALLY TRANSMITTED DISEASE C,342,DRUGS  MEDICINE AND CHEMICAL MATERIALS,0,0,148733
GRANTS,0X25,SEXUALLY TRANSMITTED DISEASE PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2814,SEXUALLY TRANSMITTED DISEASE C,350,STATIONERY AND OFFICE SUPPLIES,0,0,53867
GRANTS,0X25,SEXUALLY TRANSMITTED DISEASE PREVENTION,41,DEPARTMENT OF PUBLIC HEALTH,2814,SEXUALLY TRANSMITTED DISEASE C,9651,REIMB - INDIRECT COSTS,0,0,187198
GRANTS,0X26,IMMUNIZATIONS AND VACCINES FOR CHILDREN,41,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,5,SALARIES AND WAGES - ON PAYROLL,0,0,2390538
GRANTS,0X26,IMMUNIZATIONS AND VACCINES FOR CHILDREN,41,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,11,CONTRACT WAGE - SALARY,0,0,7377
GRANTS,0X26,IMMUNIZATIONS AND VACCINES FOR CHILDREN,41,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,15,SCHEDULE SALARY ADJUSTMENTS,0,0,12201
GRANTS,0X26,IMMUNIZATIONS AND VACCINES FOR CHILDREN,41,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,44,FRINGE BENEFITS,0,0,1038108
GRANTS,0X26,IMMUNIZATIONS AND VACCINES FOR CHILDREN,41,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,91,UNIFORM ALLOWANCE,0,0,2400
GRANTS,0X26,IMMUNIZATIONS AND VACCINES FOR CHILDREN,41,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,125,OFFICE AND BUILDING SERVICES,0,0,2500
GRANTS,0X26,IMMUNIZATIONS AND VACCINES FOR CHILDREN,41,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,130,POSTAGE,0,0,8700
GRANTS,0X26,IMMUNIZATIONS AND VACCINES FOR CHILDREN,41,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,492092
GRANTS,0X26,IMMUNIZATIONS AND VACCINES FOR CHILDREN,41,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,150,PUBLICATN & REPRODT-OUT,0,0,53495
GRANTS,0X26,IMMUNIZATIONS AND VACCINES FOR CHILDREN,41,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,152,ADVERTISING,0,0,13500
GRANTS,0X26,IMMUNIZATIONS AND VACCINES FOR CHILDREN,41,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,157,RENTAL EQUIPMENT AND SERVICES,0,0,18000
GRANTS,0X26,IMMUNIZATIONS AND VACCINES FOR CHILDREN,41,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,162,REPAIR/MAINT EQUIPMENT,0,0,10000
GRANTS,0X26,IMMUNIZATIONS AND VACCINES FOR CHILDREN,41,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,166,DUES  SUBSC & MEM,0,0,5350
GRANTS,0X26,IMMUNIZATIONS AND VACCINES FOR CHILDREN,41,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,168,EDUCATION DEVELOPMENT,0,0,5000
GRANTS,0X26,IMMUNIZATIONS AND VACCINES FOR CHILDREN,41,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,169,TECHNICAL MEETING COSTS,0,0,3000
GRANTS,0X26,IMMUNIZATIONS AND VACCINES FOR CHILDREN,41,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,181,MOBILE COMMUNICATION SERVICES,0,0,7900
GRANTS,0X26,IMMUNIZATIONS AND VACCINES FOR CHILDREN,41,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,190,TELEPHONE - NON-CENTREX BILLINGS,0,0,9300
GRANTS,0X26,IMMUNIZATIONS AND VACCINES FOR CHILDREN,41,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,229,TRANSPORTATION AND EXPENSE ALLOWANCE,0,0,13803
GRANTS,0X26,IMMUNIZATIONS AND VACCINES FOR CHILDREN,41,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,245,REIMBURSEMENT TO TRAVELERS,0,0,11928
GRANTS,0X26,IMMUNIZATIONS AND VACCINES FOR CHILDREN,41,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,340,MATERIAL AND SUPPLIES,0,0,96080
GRANTS,0X26,IMMUNIZATIONS AND VACCINES FOR CHILDREN,41,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,342,DRUGS  MEDICINE AND CHEMICAL MATERIALS,0,0,2100
GRANTS,0X26,IMMUNIZATIONS AND VACCINES FOR CHILDREN,41,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,345,APPARATUS AND INSTRUMENTS,0,0,6200
GRANTS,0X26,IMMUNIZATIONS AND VACCINES FOR CHILDREN,41,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,348,BOOKS AND RELATED MATERIAL,0,0,39500
GRANTS,0X26,IMMUNIZATIONS AND VACCINES FOR CHILDREN,41,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,350,STATIONERY AND OFFICE SUPPLIES,0,0,6700
GRANTS,0X26,IMMUNIZATIONS AND VACCINES FOR CHILDREN,41,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,801,INDIRECT COSTS,0,0,433228
GRANTS,0X27,TUBERCULOSIS CONTROL,41,DEPARTMENT OF PUBLIC HEALTH,2824,TUBERCULOSIS CONTROL,5,SALARIES AND WAGES - ON PAYROLL,0,0,520638
GRANTS,0X27,TUBERCULOSIS CONTROL,41,DEPARTMENT OF PUBLIC HEALTH,2824,TUBERCULOSIS CONTROL,11,CONTRACT WAGE - SALARY,0,0,2151
GRANTS,0X27,TUBERCULOSIS CONTROL,41,DEPARTMENT OF PUBLIC HEALTH,2824,TUBERCULOSIS CONTROL,15,SCHEDULE SALARY ADJUSTMENTS,0,0,3621
GRANTS,0X27,TUBERCULOSIS CONTROL,41,DEPARTMENT OF PUBLIC HEALTH,2824,TUBERCULOSIS CONTROL,44,FRINGE BENEFITS,0,0,221749
GRANTS,0X27,TUBERCULOSIS CONTROL,41,DEPARTMENT OF PUBLIC HEALTH,2824,TUBERCULOSIS CONTROL,91,UNIFORM ALLOWANCE,0,0,600
GRANTS,0X27,TUBERCULOSIS CONTROL,41,DEPARTMENT OF PUBLIC HEALTH,2824,TUBERCULOSIS CONTROL,130,POSTAGE,0,0,200
GRANTS,0X27,TUBERCULOSIS CONTROL,41,DEPARTMENT OF PUBLIC HEALTH,2824,TUBERCULOSIS CONTROL,140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,235845
GRANTS,0X27,TUBERCULOSIS CONTROL,41,DEPARTMENT OF PUBLIC HEALTH,2824,TUBERCULOSIS CONTROL,181,MOBILE COMMUNICATION SERVICES,0,0,10112
GRANTS,0X27,TUBERCULOSIS CONTROL,41,DEPARTMENT OF PUBLIC HEALTH,2824,TUBERCULOSIS CONTROL,229,TRANSPORTATION AND EXPENSE ALLOWANCE,0,0,21120
GRANTS,0X27,TUBERCULOSIS CONTROL,41,DEPARTMENT OF PUBLIC HEALTH,2824,TUBERCULOSIS CONTROL,340,MATERIAL AND SUPPLIES,0,0,6464
GRANTS,0X27,TUBERCULOSIS CONTROL,41,DEPARTMENT OF PUBLIC HEALTH,2824,TUBERCULOSIS CONTROL,350,STATIONERY AND OFFICE SUPPLIES,0,0,2500
GRANTS,0X28,HIV / AIDS SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2733,HIV / AIDS Surveillance,5,SALARIES AND WAGES - ON PAYROLL,0,0,714511
GRANTS,0X28,HIV / AIDS SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2733,HIV / AIDS Surveillance,11,CONTRACT WAGE - SALARY,0,0,3489
GRANTS,0X28,HIV / AIDS SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2733,HIV / AIDS Surveillance,15,SCHEDULE SALARY ADJUSTMENTS,0,0,2729
GRANTS,0X28,HIV / AIDS SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2733,HIV / AIDS Surveillance,44,FRINGE BENEFITS,0,0,319162
GRANTS,0X28,HIV / AIDS SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2733,HIV / AIDS Surveillance,140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,324139
GRANTS,0X28,HIV / AIDS SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2733,HIV / AIDS Surveillance,245,REIMBURSEMENT TO TRAVELERS,0,0,7559
GRANTS,0X28,HIV / AIDS SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2733,HIV / AIDS Surveillance,340,MATERIAL AND SUPPLIES,0,0,2364
GRANTS,0X28,HIV / AIDS SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2733,HIV / AIDS Surveillance,801,INDIRECT COSTS,0,0,12047
GRANTS,0X29,BIOTERRORISM PREPAREDNESS RESPONSE PLAN,41,DEPARTMENT OF PUBLIC HEALTH,2829,BIOTERRORISM RESPONSE,5,SALARIES AND WAGES - ON PAYROLL,0,0,3718061
GRANTS,0X29,BIOTERRORISM PREPAREDNESS RESPONSE PLAN,41,DEPARTMENT OF PUBLIC HEALTH,2829,BIOTERRORISM RESPONSE,11,CONTRACT WAGE - SALARY,0,0,8935
GRANTS,0X29,BIOTERRORISM PREPAREDNESS RESPONSE PLAN,41,DEPARTMENT OF PUBLIC HEALTH,2829,BIOTERRORISM RESPONSE,15,SCHEDULE SALARY ADJUSTMENTS,0,0,14902
GRANTS,0X29,BIOTERRORISM PREPAREDNESS RESPONSE PLAN,41,DEPARTMENT OF PUBLIC HEALTH,2829,BIOTERRORISM RESPONSE,44,FRINGE BENEFITS,0,0,1634383
GRANTS,0X29,BIOTERRORISM PREPAREDNESS RESPONSE PLAN,41,DEPARTMENT OF PUBLIC HEALTH,2829,BIOTERRORISM RESPONSE,140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,1067937
GRANTS,0X29,BIOTERRORISM PREPAREDNESS RESPONSE PLAN,41,DEPARTMENT OF PUBLIC HEALTH,2829,BIOTERRORISM RESPONSE,229,TRANSPORTATION AND EXPENSE ALLOWANCE,0,0,800
GRANTS,0X29,BIOTERRORISM PREPAREDNESS RESPONSE PLAN,41,DEPARTMENT OF PUBLIC HEALTH,2829,BIOTERRORISM RESPONSE,245,REIMBURSEMENT TO TRAVELERS,0,0,29647
GRANTS,0X29,BIOTERRORISM PREPAREDNESS RESPONSE PLAN,41,DEPARTMENT OF PUBLIC HEALTH,2829,BIOTERRORISM RESPONSE,270,LOCAL TRANSPORTATION,0,0,12508
GRANTS,0X29,BIOTERRORISM PREPAREDNESS RESPONSE PLAN,41,DEPARTMENT OF PUBLIC HEALTH,2829,BIOTERRORISM RESPONSE,340,MATERIAL AND SUPPLIES,0,0,1239980
GRANTS,0X29,BIOTERRORISM PREPAREDNESS RESPONSE PLAN,41,DEPARTMENT OF PUBLIC HEALTH,2829,BIOTERRORISM RESPONSE,348,BOOKS AND RELATED MATERIAL,0,0,24118
GRANTS,0X29,BIOTERRORISM PREPAREDNESS RESPONSE PLAN,41,DEPARTMENT OF PUBLIC HEALTH,2829,BIOTERRORISM RESPONSE,350,STATIONERY AND OFFICE SUPPLIES,0,0,25833
GRANTS,0X29,BIOTERRORISM PREPAREDNESS RESPONSE PLAN,41,DEPARTMENT OF PUBLIC HEALTH,2829,BIOTERRORISM RESPONSE,421,MACHINERY AND EQUIPMENT,0,0,10000
GRANTS,0X29,BIOTERRORISM PREPAREDNESS RESPONSE PLAN,41,DEPARTMENT OF PUBLIC HEALTH,2829,BIOTERRORISM RESPONSE,426,OUTDOOR EQUIPMENT,0,0,251160
GRANTS,0X29,BIOTERRORISM PREPAREDNESS RESPONSE PLAN,41,DEPARTMENT OF PUBLIC HEALTH,2829,BIOTERRORISM RESPONSE,9651,REIMB - INDIRECT COSTS,0,0,1077950
GRANTS,0X30,HEALTHY FAMILIES ILLINOIS,41,DEPARTMENT OF PUBLIC HEALTH,2849,HEALTHY FAMILIES ILLINOIS,5,SALARIES AND WAGES - ON PAYROLL,0,0,81673
GRANTS,0X30,HEALTHY FAMILIES ILLINOIS,41,DEPARTMENT OF PUBLIC HEALTH,2849,HEALTHY FAMILIES ILLINOIS,15,SCHEDULE SALARY ADJUSTMENTS,0,0,966
GRANTS,0X30,HEALTHY FAMILIES ILLINOIS,41,DEPARTMENT OF PUBLIC HEALTH,2849,HEALTHY FAMILIES ILLINOIS,44,FRINGE BENEFITS,0,0,34786
GRANTS,0X30,HEALTHY FAMILIES ILLINOIS,41,DEPARTMENT OF PUBLIC HEALTH,2849,HEALTHY FAMILIES ILLINOIS,130,POSTAGE,0,0,1450
GRANTS,0X30,HEALTHY FAMILIES ILLINOIS,41,DEPARTMENT OF PUBLIC HEALTH,2849,HEALTHY FAMILIES ILLINOIS,135,DELEGATE AGENCIES,0,0,90066
GRANTS,0X30,HEALTHY FAMILIES ILLINOIS,41,DEPARTMENT OF PUBLIC HEALTH,2849,HEALTHY FAMILIES ILLINOIS,140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,25253
GRANTS,0X30,HEALTHY FAMILIES ILLINOIS,41,DEPARTMENT OF PUBLIC HEALTH,2849,HEALTHY FAMILIES ILLINOIS,150,PUBLICATN & REPRODT-OUT,0,0,1743
GRANTS,0X30,HEALTHY FAMILIES ILLINOIS,41,DEPARTMENT OF PUBLIC HEALTH,2849,HEALTHY FAMILIES ILLINOIS,169,TECHNICAL MEETING COSTS,0,0,500
GRANTS,0X30,HEALTHY FAMILIES ILLINOIS,41,DEPARTMENT OF PUBLIC HEALTH,2849,HEALTHY FAMILIES ILLINOIS,181,MOBILE COMMUNICATION SERVICES,0,0,450
GRANTS,0X30,HEALTHY FAMILIES ILLINOIS,41,DEPARTMENT OF PUBLIC HEALTH,2849,HEALTHY FAMILIES ILLINOIS,190,TELEPHONE - NON-CENTREX BILLINGS,0,0,1000
GRANTS,0X30,HEALTHY FAMILIES ILLINOIS,41,DEPARTMENT OF PUBLIC HEALTH,2849,HEALTHY FAMILIES ILLINOIS,270,LOCAL TRANSPORTATION,0,0,813
GRANTS,0X30,HEALTHY FAMILIES ILLINOIS,41,DEPARTMENT OF PUBLIC HEALTH,2849,HEALTHY FAMILIES ILLINOIS,350,STATIONERY AND OFFICE SUPPLIES,0,0,2300
GRANTS,0X31,TOBACCO FREE COMMUNITIES,41,DEPARTMENT OF PUBLIC HEALTH,2868,TOBACCO FREE COMMUNITIES,5,SALARIES AND WAGES - ON PAYROLL,0,0,467698
GRANTS,0X31,TOBACCO FREE COMMUNITIES,41,DEPARTMENT OF PUBLIC HEALTH,2868,TOBACCO FREE COMMUNITIES,11,CONTRACT WAGE - SALARY,0,0,1711
GRANTS,0X31,TOBACCO FREE COMMUNITIES,41,DEPARTMENT OF PUBLIC HEALTH,2868,TOBACCO FREE COMMUNITIES,15,SCHEDULE SALARY ADJUSTMENTS,0,0,858
GRANTS,0X31,TOBACCO FREE COMMUNITIES,41,DEPARTMENT OF PUBLIC HEALTH,2868,TOBACCO FREE COMMUNITIES,44,FRINGE BENEFITS,0,0,202781
GRANTS,0X31,TOBACCO FREE COMMUNITIES,41,DEPARTMENT OF PUBLIC HEALTH,2868,TOBACCO FREE COMMUNITIES,140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,276787
GRANTS,0X31,TOBACCO FREE COMMUNITIES,41,DEPARTMENT OF PUBLIC HEALTH,2868,TOBACCO FREE COMMUNITIES,150,PUBLICATN & REPRODT-OUT,0,0,25000
GRANTS,0X31,TOBACCO FREE COMMUNITIES,41,DEPARTMENT OF PUBLIC HEALTH,2868,TOBACCO FREE COMMUNITIES,190,TELEPHONE - NON-CENTREX BILLINGS,0,0,11604
GRANTS,0X31,TOBACCO FREE COMMUNITIES,41,DEPARTMENT OF PUBLIC HEALTH,2868,TOBACCO FREE COMMUNITIES,229,TRANSPORTATION AND EXPENSE ALLOWANCE,0,0,15516
GRANTS,0X31,TOBACCO FREE COMMUNITIES,41,DEPARTMENT OF PUBLIC HEALTH,2868,TOBACCO FREE COMMUNITIES,350,STATIONERY AND OFFICE SUPPLIES,0,0,23045
GRANTS,0X32,DENTAL SEALANT,41,DEPARTMENT OF PUBLIC HEALTH,2871,DENTAL SEALANT GRANT,5,SALARIES AND WAGES - ON PAYROLL,0,0,20000
GRANTS,0X32,DENTAL SEALANT,41,DEPARTMENT OF PUBLIC HEALTH,2871,DENTAL SEALANT GRANT,44,FRINGE BENEFITS,0,0,8348
