fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropration,revised_appropriation,recommendation
LOCAL,346,LIB F MAINT/OPERATN,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,29,HMO PREMIUMS,2401236,2401236,2718022
LOCAL,346,LIB F MAINT/OPERATN,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,42,TEXT FILE - EXTRA LONG,6196645,6196645,5979092
LOCAL,346,LIB F MAINT/OPERATN,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,45,PREM TERM LIFE INSURANC,105594,105594,83885
LOCAL,346,LIB F MAINT/OPERATN,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,49,WORKER'S COMPENSATION,423000,423000,423000
LOCAL,346,LIB F MAINT/OPERATN,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,51,UNEMPLY INSURANCE CLAIM,342916,342916,308624
LOCAL,346,LIB F MAINT/OPERATN,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,52,CLAIMS MED CARE-ANN/DEP,3032428,3032428,2535729
LOCAL,346,LIB F MAINT/OPERATN,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,56,PREM DENTAL PLAN,353479,353479,353479
LOCAL,346,LIB F MAINT/OPERATN,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,70,TUITION REIMBURSEMENT,85000,85000,85000
LOCAL,346,LIB F MAINT/OPERATN,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,140,PROF & TECHNICAL SERVICES,7041,7041,958677
LOCAL,346,LIB F MAINT/OPERATN,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,142,ACCOUNTING AND AUDITING,110000,110000,110000
LOCAL,346,LIB F MAINT/OPERATN,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,955,INTER ON DAILY T NOTES,2488000,2488000,2488000
LOCAL,346,LIB F MAINT/OPERATN,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,9027,SOCIAL SECURITY TAX,20586,20586,20586
LOCAL,346,LIB F MAINT/OPERATN,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,9076,CITY CNTB MEDICARE TAX,873105,873105,873105
LOCAL,346,LIB F MAINT/OPERATN,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,9112,PROP. MAINT. CNTRL LIBR,7078186,7078186,6999186
LOCAL,346,LIB F MAINT/OPERATN,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,9165,OUTSOURCING-DATA CENTER,218304,218304,120198
LOCAL,353,EMERGENCY COMMUN FD,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,140,PROF & TECHNICAL SERVICES,500000,500000,500000
LOCAL,353,EMERGENCY COMMUN FD,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,9639,OPERATION OF OEMC,71933000,71933000,66186000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,1,OFFICE OF THE MAYOR,2005,2005 - OFFICE OF THE MAYOR,5,SALARIES AND WAGES - ON PAYROLL,446124,446124,450945
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,15,CITY COUNCIL,2155,2155 - COMM ON SP EVENTS/CULT AFF/REC,0,PERSONNEL SERVICES,140326,140326,140326
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,15,CITY COUNCIL,2155,2155 - COMM ON SP EVENTS/CULT AFF/REC,100,CONTRACTUAL SERVICES,10394,10394,10394
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,15,CITY COUNCIL,2155,2155 - COMM ON SP EVENTS/CULT AFF/REC,300,COMMODITIES AND MATERIALS,2000,2000,2000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,15,CITY COUNCIL,2155,2155 - COMM ON SP EVENTS/CULT AFF/REC,700,CONTINGENCIES,2000,2000,2000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,5,SALARIES AND WAGES - ON PAYROLL,5934877,5934877,6069727
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,15,SCHEDULE SALARY ADJ,43579,43579,34360
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,39,STUDENT AS TRAINEES,45000,45000,43000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,123,HONORARIUMS/PERFORMANCE,295500,295500,781500
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,125,OFF AND BUILDING SERV,25000,25000,25000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,130,POSTAGE,68000,68000,102500
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,135,DELEGATE AGENCIES,485000,485000,500000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,138,PROF SERV-IT MAINT,150000,150000,80000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,140,PROF & TECHNICAL SERVICES,1937500,1937500,2717000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,150,PUBLICATN & REPRODT-OUT,58400,58400,155000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,152,ADVERTISING,29000,29000,110000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,153,PROMOTIONS,29000,29000,12000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,159,LEASE PURCHASE AGREEMNT,70800,70800,65500
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,161,MAINT FACILITIES,100000,100000,267500
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,166,DUES  SUBSC & MEM,5000,5000,57000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,172,INSURANCE PREMIUMS,397200,397200,393000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,181,MOBILE COMM SERVICES,47000,47000,40000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,189,TELEPHONE NON-CENTREX,10000,10000,40000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,190,TELEPHONE-CENTREX,125000,125000,109000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,191,TELEPHONE-RELOCATIONS,5000,5000,25000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,197,TELEPHONE-MAINTENANCE,32000,32000,22000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,229,TRAN/EXP ALLOWANCE,3500,3500,6500
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,245,REIMBURSEMENT TRAVELERS,1000,1000,6000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,340,MATERIAL AND SUPPLIES,22000,22000,50000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,350,STATIONERY AND OFFICE SUPPL,25000,25000,45000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,900,SPECIFIC PURPOSE-FINANC,60000,60000,75000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,9188,MILLENNIUM PARK OPERATIONS,6195000,6195000,6195000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,9219,IMPLEMENTATION OF CULTURAL PLAN,0,0,1000000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,9223,TOURISM OPERATIONS,1250000,1250000,0
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,9288,MILLENNIUM PARK PROGRAMMING,250000,250000,190000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,9438,REIMBURSEMENT - 2FM,222500,222500,360000
LOCAL,610,MIDWAY AIRPORT FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,197,TELEPHONE-MAINTENANCE,2050,2050,990
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,9441,REIMBURSEMENT - CDPH,20000,20000,15000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,9457,REIMBURSEMENT - CPD,435000,435000,850000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,9458,REIMBURSEMENT - OEMC,106000,106000,350000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,9459,REIMBURSEMENT - FIRE,62000,62000,100000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,9481,REIMBURSEMENT - DSS,82000,82000,103000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,9803,FOR PROGRAMMING/MARKETG,1820000,1820000,1575000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,9805,FOR FESTIVAL PRODUCTION,6025000,6025000,6115000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,9807,FOR REDEMPTION EXPENSES,2040000,2040000,2044000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,9811,SPORT DEVLP ACTIVITIES,107000,107000,41000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,CULTURAL AFFAIRS SPECIAL EVENT,2015,2015 - CULTURAL AFFAIRS SPECIAL EVENT,9813,LOCAL PROMOTION/MARKETG,611000,611000,1133000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,48,MAYORS OFFICE-DISABILITIES,2005,2005 - OFFICE FOR PEOPLE WITH DISABIL,5,SALARIES AND WAGES - ON PAYROLL,0,0,77132
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,48,MAYORS OFFICE-DISABILITIES,2005,2005 - OFFICE FOR PEOPLE WITH DISABIL,15,SCHEDULE SALARY ADJ,0,0,2208
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,29,HMO PREMIUMS,219596,219596,316950
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,42,TEXT FILE - EXTRA LONG,480360,480360,478110
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,45,PREM TERM LIFE INSURANC,8186,8186,6707
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,49,WORKER'S COMPENSATION,5000,5000,5000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,51,UNEMPLY INSURANCE CLAIM,34424,34424,30982
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,52,CLAIMS MED CARE-ANN/DEP,235072,235072,202748
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,56,PREM DENTAL PLAN,27401,27401,28286
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,140,PROF & TECHNICAL SERVICES,2659904,2659904,4069393
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,991,MATCHING & SUPP-BUDG DR,1880000,1880000,118000
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,9027,SOCIAL SECURITY TAX,2066,2066,2066
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,9076,CITY CNTB MEDICARE TAX,87648,87648,87648
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,9124,SISTER CITIES PROGRAM,528643,528643,528643
LOCAL,355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,9610,FOR REIMB PROV PENSION,0,0,742875
LOCAL,505,SALES TAX BOND,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,902,INTEREST ON FIRST LIEN BONDS,15354000,15354000,26687000
LOCAL,505,SALES TAX BOND,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,912,PAYMENT OF BONDS,11300000,11300000,11875000
LOCAL,510,BOND REDMPTN/IN F,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,902,INTEREST ON FIRST LIEN BONDS,319016000,319016000,359523000
LOCAL,510,BOND REDMPTN/IN F,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,912,PAYMENT OF BONDS,149306000,149306000,156725600
LOCAL,510,BOND REDMPTN/IN F,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,960,LOSS IN COLL OF TAXES,14819000,14819000,14819400
LOCAL,516,LIBRARY BOND REDEMPTION,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,902,INTEREST ON FIRST LIEN BONDS,2817000,2817000,2783000
LOCAL,516,LIBRARY BOND REDEMPTION,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,912,PAYMENT OF BONDS,1350000,1350000,1385000
LOCAL,516,LIBRARY BOND REDEMPTION,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,960,LOSS IN COLL OF TAXES,173000,173000,172000
LOCAL,521,LIB NOTE RED/INT-B,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,960,LOSS IN COLL OF TAXES,2940000,2940000,2968000
LOCAL,521,LIB NOTE RED/INT-B,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,961,PAYMENT TERM NOTES,70541000,70541000,72263000
LOCAL,525,EMERGENCY COMMUN BD,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,902,INTEREST ON FIRST LIEN BONDS,9935000,9935000,9284000
LOCAL,525,EMERGENCY COMMUN BD,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,912,PAYMENT OF BONDS,12390000,12390000,13040000
LOCAL,549,CITY COL RED/INT-D,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,902,INTEREST ON FIRST LIEN BONDS,19851000,19851000,20835000
LOCAL,549,CITY COL RED/INT-D,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,912,PAYMENT OF BONDS,15316000,15316000,14334000
LOCAL,549,CITY COL RED/INT-D,99,FINANCE GENERAL,2005,2005 - FINANCE GENERAL,960,LOSS IN COLL OF TAXES,1465000,1465000,1463000
LOCAL,610,MIDWAY AIRPORT FUND,27,FINANCE,2011,2011 - CITY COMPTROLLER,140,PROF & TECHNICAL SERVICES,6552,6552,6552
LOCAL,610,MIDWAY AIRPORT FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,5,SALARIES AND WAGES - ON PAYROLL,395489,395489,357517
LOCAL,610,MIDWAY AIRPORT FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,15,SCHEDULE SALARY ADJ,2542,2542,5103
LOCAL,610,MIDWAY AIRPORT FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,20,OVERTIME,1500,1500,1500
LOCAL,610,MIDWAY AIRPORT FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,39,STUDENT AS TRAINEES,5000,5000,5000
LOCAL,610,MIDWAY AIRPORT FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,130,POSTAGE,1500,1500,1500
LOCAL,610,MIDWAY AIRPORT FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,140,PROF & TECHNICAL SERVICES,19000,19000,15000
LOCAL,610,MIDWAY AIRPORT FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,152,ADVERTISING,500,500,0
LOCAL,610,MIDWAY AIRPORT FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,166,DUES  SUBSC & MEM,500,500,500
LOCAL,610,MIDWAY AIRPORT FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,169,TECHNICAL MEETING COSTS,500,500,500
LOCAL,610,MIDWAY AIRPORT FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,190,TELEPHONE-CENTREX,438,438,0
LOCAL,610,MIDWAY AIRPORT FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,197,TELEPHONE-MAINTENANCE,500,500,0
LOCAL,610,MIDWAY AIRPORT FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,245,REIMBURSEMENT TRAVELERS,1100,1100,500
LOCAL,610,MIDWAY AIRPORT FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,270,LOCAL TRANSPORTATION,500,500,500
LOCAL,610,MIDWAY AIRPORT FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,348,BOOKS AND RELATED MTL,300,300,300
LOCAL,610,MIDWAY AIRPORT FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,350,STATIONERY AND OFFICE SUPPL,2300,2300,911
LOCAL,610,MIDWAY AIRPORT FUND,27,FINANCE,2015,2015 - FINANCIAL STRATEGY AND OPS,154,RENTAL-DATA HARDWARE EQ,50000,50000,50000
LOCAL,610,MIDWAY AIRPORT FUND,27,FINANCE,2015,2015 - FINANCIAL STRATEGY AND OPS,190,TELEPHONE-CENTREX,9950,9950,0
LOCAL,610,MIDWAY AIRPORT FUND,27,FINANCE,2015,2015 - FINANCIAL STRATEGY AND OPS,197,TELEPHONE-MAINTENANCE,210,210,0
LOCAL,610,MIDWAY AIRPORT FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,5,SALARIES AND WAGES - ON PAYROLL,425500,425500,399322
LOCAL,610,MIDWAY AIRPORT FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,20,OVERTIME,150,150,173
LOCAL,610,MIDWAY AIRPORT FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,39,STUDENT AS TRAINEES,1372,1372,750
LOCAL,610,MIDWAY AIRPORT FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,130,POSTAGE,1778,1778,1024
LOCAL,610,MIDWAY AIRPORT FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,138,PROF SERV-IT MAINT,11274,11274,10063
LOCAL,610,MIDWAY AIRPORT FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,140,PROF & TECHNICAL SERVICES,45905,45905,42599
LOCAL,610,MIDWAY AIRPORT FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,141,APPRAISALS,0,0,200
LOCAL,610,MIDWAY AIRPORT FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,143,COURT REPORTING,43271,43271,17439
LOCAL,610,MIDWAY AIRPORT FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,145,LEGAL EXPENSES,11258,11258,2805
LOCAL,610,MIDWAY AIRPORT FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,149,SOFTWARE MAINT/LICENSING,681,681,370
LOCAL,610,MIDWAY AIRPORT FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,150,PUBLICATN & REPRODT-OUT,150,150,284
LOCAL,610,MIDWAY AIRPORT FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,154,RENTAL-DATA HARDWARE EQ,5799,5799,3960
LOCAL,610,MIDWAY AIRPORT FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,157,RENTAL EQUIPMENT AND SERVICES,493,493,353
LOCAL,610,MIDWAY AIRPORT FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,162,REPAIR/MAINT EQUIPMENT,220,220,138
LOCAL,610,MIDWAY AIRPORT FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,166,DUES  SUBSC & MEM,11187,11187,9897
LOCAL,610,MIDWAY AIRPORT FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,169,TECHNICAL MEETING COSTS,2122,2122,1470
LOCAL,610,MIDWAY AIRPORT FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,178,FREIGHT/EXPENSE CHARGES,386,386,492
LOCAL,610,MIDWAY AIRPORT FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,181,MOBILE COMM SERVICES,2443,2443,1620
LOCAL,610,MIDWAY AIRPORT FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,190,TELEPHONE-CENTREX,7456,7456,4590
LOCAL,610,MIDWAY AIRPORT FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,229,TRAN/EXP ALLOWANCE,209,209,0
LOCAL,610,MIDWAY AIRPORT FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,245,REIMBURSEMENT TRAVELERS,4202,4202,2060
LOCAL,610,MIDWAY AIRPORT FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,270,LOCAL TRANSPORTATION,1789,1789,1323
LOCAL,610,MIDWAY AIRPORT FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,348,BOOKS AND RELATED MTL,1191,1191,807
LOCAL,610,MIDWAY AIRPORT FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,350,STATIONERY AND OFFICE SUPPL,6357,6357,4369
LOCAL,610,MIDWAY AIRPORT FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,9438,REIMBURSEMENT - 2FM,1020,1020,2620
LOCAL,610,MIDWAY AIRPORT FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,2005 - DEPARTMENT OF HUMAN RESOURCES,5,SALARIES AND WAGES - ON PAYROLL,61576,61576,66306
LOCAL,610,MIDWAY AIRPORT FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,2005 - DEPARTMENT OF HUMAN RESOURCES,15,SCHEDULE SALARY ADJ,143,143,1771
LOCAL,610,MIDWAY AIRPORT FUND,38,FLEET AND FACILITY MGMT,2131,2131 - BUREAU OF ASSET MANAGEMENT,140,PROF & TECHNICAL SERVICES,15000,15000,15000
LOCAL,610,MIDWAY AIRPORT FUND,38,FLEET AND FACILITY MGMT,2131,2131 - BUREAU OF ASSET MANAGEMENT,315,MOTOR VEHL DIESEL FUEL,500000,500000,500000
